"subject","YP","qaType","markScheme","uOtot3","rOtot3","notrOtot3","rOtotGrp","idYPSQ","right","tot","qaTypeGrp","subjectQaTypeGrp","subject.rOtotGrp80","QOSnchar","QOSntoken","QOSflesch","YPint","rOtotGrp80","iTopic","topicProp","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","topic9","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic20","topic21","topic22","topic23","topic24","topic25","topic26","topic27","topic28","topic29","topic30","topic31","topic32","topic33","topic34","topic35","topic36","markSchemeGrp"
"P","Y2012P1","SingDigitInteger","mark+003",123,126,874,"below25tile","Y2012P1P18",60651,479651,"CreateNewAnsNumInt","PCreateNewAnsNumInt","Pbelow79tile",612,189,76.543135289907,20121,"below79tile","18",0.243982943153527,0.00265435553629403,0.00853385169353017,0.00406293109822013,0.108636886617544,0.00864987848960871,0.00327956813653937,0.00129037879746602,0.0288981158870608,0.00456614005511743,0.0246533528886309,0.0119275575059599,0.0129644171520263,0.00593795919722146,0.000469812212244884,0.0382893347595207,0.0393962302722469,0.00771426173548876,0.243982943153527,0.00135955058959498,0.000339680131745162,0.0205468290680485,0.00169135922541921,0.00207845886323771,0.00677568923926646,0.227487665205415,0.014876330467581,0.0591087959147418,0.0168422835354673,0.0048809231759572,0.00197451900741237,0.00624994431845997,0.0338220813714972,0.00489456482463755,0.0101310699772705,0.00777167775742497,0.023260602138575,"mark+ve"
"P","Y2012P1","SingDigitInteger","mark+003",168,74,926,"below25tile","Y2012P1P16",35260,479651,"CreateNewAnsNumInt","PCreateNewAnsNumInt","Pbelow79tile",521,151,81.1783333333334,20121,"below79tile","18",0.436624581808288,0.00456886149504566,0.000128704019883984,0.0677513669537505,0.0145994758406177,0.0380103353618539,0.0056111045135648,0.0139697301909677,0.118549398508711,0.00332877669631398,0.0413454973429484,0.00206797562384719,0.0169778462074462,0.00226014431294096,0.00996384088378236,0.0439687298469148,0.0005435856625155,0.000669604443557427,0.436624581808288,0.00425524733220936,0.000137794058247956,0.0315108206598117,0.00122830908781239,0.000305669519251068,0.00714099334174735,0.00140664989389456,0.0101449315757207,0.00657876371737493,0.0315821852554275,0.00285095590149469,0.00276942451017698,0.000306563753491449,0.0116287831237936,0.010397259794336,0.00608021942464454,0.00182990995008305,0.0489059593875318,"mark+ve"
"P","Y2012P1","SingDigitInteger","mark+003",157,103,897,"below25tile","Y2012P1P17",49192,479651,"CreateNewAnsNumInt","PCreateNewAnsNumInt","Pbelow79tile",477,128,67.8145161290323,20121,"below79tile","18",0.281604403381554,0.00750950996941704,4.80489651777718e-05,0.00397288173997521,0.0262946371768676,0.0142926357817896,0.00312115382584435,0.00752409021414936,0.00408292632174942,0.012171171668629,0.0298565287172199,0.00647486862525896,0.00783751731823642,0.0039530269176226,0.00173577723256312,0.170049206818844,0.000668274590392358,0.000724583283921585,0.281604403381554,0.0017025008734407,0.000133810218134927,0.0700765233154725,0.00110159571864465,0.00025328004559861,0.00287367892276578,0.00108247200038732,0.00875647626772548,0.0111375336121405,0.0213288930704586,0.0140666325262144,0.119379963907073,0.000214293056419997,0.0289037496565435,0.0121774111978191,0.0858477197848757,0.00135538510887806,0.0376868381681941,"mark+ve"
"P","Y2012P1","SingDigitInteger","mark+003",167,47,953,"below25tile","Y2012P1P19",22502,479651,"CreateNewAnsNumInt","PCreateNewAnsNumInt","Pbelow79tile",833,261,87.3434615384616,20121,"below79tile","30",0.268265024851895,0.0241984072634165,0.00354669566811674,0.031577373414772,0.00363390428191516,0.0199456735403032,0.0188056973444611,0.0133922221228722,0.0331480388196645,0.0125534161511467,0.0390346385697563,0.00332331887725587,0.02044733738698,0.00862876291552924,0.0132864703368347,0.133289024530004,0.00662919474101905,0.00323371194128908,0.0245205005942207,0.00581246965289416,0.0011398254508782,0.0339833366221761,0.00151805168335782,0.00168390284999091,0.0106924023981743,0.0216644768891252,0.0130392943724767,0.00457862562268398,0.0334331836973722,0.0135206907814811,0.268265024851895,0.00291373881980244,0.0320627949204871,0.00363677162223605,0.011744664702156,0.111935748154094,0.0151806084091609,"mark+ve"
"C","Y2012P1","SingCorrAns","mark-103",254,314,686,"above25tile","Y2012P1C27",150790,479651,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",257,74,64.3976729559749,20121,"below79tile","25",0.540397258641811,0.00101792492520043,0.0530296941789683,0.00634496720100337,0.00160133341857179,0.00653050187988859,0.00581519713961468,0.000815089336790927,0.00864606582848403,0.00270479478615899,0.0194849087817124,0.00121279597671159,0.0735645665965997,0.00968263174945682,0.000640017105333692,0.00908140162067779,0.0181231054569965,0.0100717542213679,0.000246963286020922,0.000736517974582223,0.00398888933076116,0.00527145713470141,0.00298051396812813,0.00618722298652851,0.0143309915168811,0.540397258641811,0.00917252651788389,0.00322460574325085,0.0154473551875188,0.00127701887134922,0.000459062000718773,0.00867020694243086,0.0122954557072089,0.00134911058370864,0.000749270605033951,0.139428968771074,0.00541985402687051,"mark-ve"
"C","Y2012P1","SingCorrAns","mark-103",214,185,815,"above25tile","Y2012P1C26",88873,479651,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",400,102,73.2861384976526,20121,"below79tile","35",0.320150428226181,0.00304940303637176,0.00412305146415133,0.0124651054580641,0.0127157782132074,0.0131978127595899,0.0144079889894009,0.00125248928867406,0.0168818812835782,0.00856569072493293,0.0817612216759653,0.0694589881516986,0.0311755613018054,0.0138626944189058,0.00374832465535211,0.022396071685567,0.0263541413663019,0.0159718548036288,0.00152405344321329,0.00364850483206603,0.00542290654922788,0.0237724465367401,0.0120952538130593,0.0045715868045387,0.0183587075061865,0.0192429623685389,0.033144697267096,0.0212271702484046,0.0556046691388421,0.0153546447462156,0.00370961985805658,0.0153776875076628,0.0481115969382623,0.01834475949843,0.00712533771907998,0.320150428226181,0.021824907721003,"mark-ve"
"C","Y2012P1","MultCorrAns","mark+003",51,89,911,"below25tile","Y2012P1C33",42581,479651,"MultCorrAns","CMultCorrAns","Cbelow79tile",172,54,77.9703409090909,20121,"below79tile","16",0.202778752797476,0.00199915138823,0.0328912356776266,0.00505927140388969,0.0391544847529366,0.00437596715324098,0.0471505450403946,0.000428055279512688,0.0231509590345792,0.00592296448692642,0.0425429064745166,0.00661168513587201,0.0322856666298022,0.0339384159894324,0.000210686564821738,0.0209210878076613,0.202778752797476,0.0292887832170371,0.000986121526676266,0.00113233643100629,0.0129551339119083,0.0183951832654,0.00125481990351325,0.0107032807302064,0.0128935416927988,0.105394418534219,0.0317825743020948,0.0172033882921332,0.0316446556583399,0.00263048760590665,0.00116845812681613,0.0407507058696764,0.0516550985055653,0.051064181832266,0.0113398513690221,0.0569734212714829,0.0113617223370124,"mark+ve"
"C","Y2012P1","MultCorrAns","mark+003",87,98,902,"below25tile","Y2012P1C32",46770,479651,"MultCorrAns","CMultCorrAns","Cbelow79tile",697,139,41.905,20121,"below79tile","34",0.497991176811932,0.00373189068907511,0.000158405426108084,0.000865400351686235,0.155396443429051,0.00333344542040859,0.00261521209649924,0.000672432071796752,0.00191050097877169,0.00647774241159571,0.0175510418771299,0.0144096069853593,0.00884753732366252,0.00824025607236758,7.7584820422296e-05,0.0350868605965465,0.00373947713106956,0.00354423104838472,0.0172469233509673,0.000217924454835449,0.000998326603497655,0.0553678491832681,0.00124200022302114,0.00127850069968364,0.0028359758251012,0.00156198962867872,0.00685407483284556,0.0136921495263163,0.0190096447427206,0.0139748084642068,0.0105153660514652,0.00154621572200099,0.0322632226468514,0.0432617439028791,0.497991176811932,0.00275686553418411,0.0107271730656093,"mark+ve"
"C","Y2012P1","MultCorrAns","mark+003",48,207,793,"above25tile","Y2012P1C34",99280,479651,"MultCorrAns","CMultCorrAns","Cbelow79tile",467,138,71.7835714285714,20121,"below79tile","35",0.255562962760739,0.00111694773935388,0.184853303554731,0.00368105432484174,0.00052027181191055,0.00347057680873639,0.00469016125260658,0.000314907513954805,0.00951772743862069,0.00544290568003314,0.0254002631548917,0.000753074666345052,0.0165091556132559,0.00977753704848949,0.000329181916691727,0.00340144460490618,0.00981857901942217,0.0151777689997445,0.000151346134441599,0.00104920607347302,0.149119952842244,0.0160067984945312,0.037982142741854,0.0201141930844914,0.00608238167228855,0.0668553363201201,0.0199260740605909,0.00285073822406275,0.0318636958744366,0.00220058343498076,0.000256629092512211,0.060061959930365,0.0229929621652985,0.00760794026959545,0.000980150378420952,0.255562962760739,0.00356008529701798,"mark+ve"
"C","Y2012P1","SingDigitInteger","mark+003",132,168,832,"above25tile","Y2012P1C36",80689,479651,"CreateNewAnsNumInt","CCreateNewAnsNumInt","Cbelow79tile",596,168,78.9294565217392,20121,"below79tile","35",0.296720602471555,0.000258629092614432,0.013330905309223,0.00303733084209416,0.002528728606961,0.00199314287398848,0.0076345701578573,0.00125352172386221,0.011707932198401,0.00674372354669285,0.0317056619185975,0.001128874892562,0.102840710074357,0.0630942619655706,0.000725615604381695,0.0121600564468136,0.0104734330857063,0.011115102602807,0.000393016247738267,0.00125946647976581,0.0107103901476382,0.0098442728390091,0.00366310293919165,0.22019804548934,0.00847990121132113,0.0236903353539983,0.0110048266437448,0.0040151716597104,0.0228808258422473,0.00255473259129804,0.0297493039999819,0.0265661749265955,0.0234885771545177,0.00868378078982423,0.00648288452245949,0.296720602471555,0.00788238774757226,"mark+ve"
"C","Y2012P1","SingDigitInteger","mark+003",75,231,769,"above25tile","Y2012P1C37",110818,479651,"CreateNewAnsNumInt","CCreateNewAnsNumInt","Cbelow79tile",357,118,77.3019230769231,20121,"below79tile","4",0.188258729104409,0.00425425271904503,0.00102701626836043,0.0023912905384741,0.188258729104409,0.00502644743038594,0.00441250701135182,0.000909992089937079,0.00914549729012317,0.0472804763129957,0.0312334930799693,0.0121257900818686,0.0310369849241855,0.0792951519879749,0.000230157350152601,0.0461804468904556,0.00885022575419565,0.00343189423956107,0.151198367633991,0.000965371092919402,0.00431850029501791,0.0992511897024865,0.00135067869356695,0.00143059587639271,0.00545121117299971,0.00535436139992592,0.0138922646895771,0.0156234052367934,0.0204599209163051,0.0072439319866069,0.0120542745213035,0.00376247501199974,0.0637362024405291,0.0419180897891088,0.0348059960466603,0.00606672559952583,0.0360260848208447,"mark+ve"
"M","Y2012P1","SingCorrAns","mark-103",512,170,830,"above25tile","Y2012P1M48",81725,479651,"SingCorrAnsComprParaTwolist","MSingCorrAnsComprParaTwolist","Mbelow79tile",521,229,101.226785714286,20121,"below79tile","3",0.306761903534398,0.000176677817149676,0.000132212594601416,0.306761903534398,0.00412366971607076,0.0141647639040797,0.00685825795827157,0.00544514234609918,0.253364783471294,0.0013125088998643,0.0339034789518714,0.000455251933469574,0.0406528600959877,0.00266583412431488,0.0217047735037406,0.00807734248869078,0.0002315614648768,0.0003860583881712,0.0276044132247373,0.00341579610087541,0.00010862946746238,0.00565696458523784,0.00121045983161323,0.000327691516177694,0.00690199110555008,0.000932666538546697,0.00672617300342922,0.00284995320370826,0.0189505592290759,0.000599670675871127,0.000457254376812165,0.000226251018474902,0.00385145578437528,0.00710273862059882,0.000489582206372746,0.0020805985050697,0.210090069813059,"mark-ve"
"M","Y2012P1","SingCorrAns","mark-103",600,143,857,"above25tile","Y2012P1M50",68627,479651,"SingCorrAnsComprParaTwolist","MSingCorrAnsComprParaTwolist","Mbelow79tile",650,243,101.35,20121,"below79tile","3",0.518710652606564,0.000213475804403706,0.000258830549113692,0.518710652606564,0.00137936492292718,0.0741891762751351,0.00278854313215883,0.00483133064286275,0.131246934794727,0.000647311502387941,0.0198392958579235,0.000368503501372295,0.0892637106490187,0.00246262938196065,0.00712638987227749,0.00544687723986813,0.000253665429527535,0.000932979334410053,0.00173274297426463,0.00235930937156676,0.000363803971833256,0.00415598690751864,0.000493461982633799,0.000349626123241429,0.00459540145843435,0.00109709759736469,0.00394842388240293,0.00130309387081348,0.0131837698327446,0.000208596255152976,9.50148852243488e-05,0.000344129154503877,0.00279847236796228,0.0147113032403453,0.00026133372078903,0.00249079458707108,0.0855479663194941,"mark-ve"
"M","Y2012P1","MultCorrAns","mark+003",136,198,802,"above25tile","Y2012P1M55",95084,479651,"MultCorrAns","MMultCorrAns","Mbelow79tile",477,203,85.89,20121,"below79tile","3",0.794579066612728,0.000973876032538816,5.8985351332122e-05,0.794579066612728,0.000131783878360573,0.0632456416747335,0.00547371648164727,0.00471624490370095,0.00502208222816283,0.000303669150611607,0.0259412028139083,7.8933584609568e-05,0.00867600717843529,0.000201567442688412,0.0167520614580922,0.00454234219159236,0.000235544485179873,0.000168193610077692,0.000387016670801986,0.00329408442477181,2.58197203006831e-05,0.00284279455300633,0.00108526252525277,5.57485970094933e-05,0.0337010008719223,0.000893241874204149,0.00383433257112551,0.00104760245257744,0.0118327927195203,0.000102755083800635,5.33092974440684e-05,4.68166789494043e-05,0.00171143414538773,0.000262723504714875,8.90364240374711e-05,0.00266300978765613,0.00497029901911754,"mark+ve"
"M","Y2012P1","MultCorrAns","mark+003",139,30,970,"below25tile","Y2012P1M52",14467,479651,"MultCorrAns","MMultCorrAns","Mbelow79tile",427,185,97.9583333333333,20121,"below79tile","3",0.452995132751563,0.000716303827080122,0.000135218840872253,0.452995132751563,0.00172830776179946,0.0294981682967414,0.0120837237434855,0.00649995309753575,0.0205405973458277,0.00260132883050844,0.0760309059629149,0.000755474891478412,0.0575654084286725,0.00256239788163522,0.0689927353867893,0.0146443928958861,0.000331813006129042,0.000792063628060277,0.00342961264091919,0.00532002694992039,0.000191384667745879,0.00846689873818579,0.00266922024633464,0.000408944326853004,0.0207486862524929,0.00154306962026765,0.0119752936899542,0.00442435020258116,0.0407603259089339,0.00104894623211699,0.000926211961012599,0.000202200650473134,0.00709878435345625,0.00440536597747415,0.000854610265845258,0.00537425452743489,0.131677886211018,"mark+ve"
"M","Y2012P1","MultCorrAns","mark+003",84,299,701,"above25tile","Y2012P1M54",143301,479651,"MultCorrAns","MMultCorrAns","Mbelow79tile",689,214,65.2588461538462,20121,"below79tile","3",0.473499167161604,0.000649654036616861,0.00158449757975754,0.473499167161604,0.000318530312264892,0.140559804543902,0.00961257419862354,0.00910905316180958,0.01084245219414,0.00185343080164088,0.0424494602421848,0.000686918209602123,0.0153292637794799,0.000753175546813721,0.0122080339382426,0.00937848302515009,0.000567512511576525,0.00106332405552262,0.000746904506140731,0.0107275322891436,0.000264048411568177,0.0114695426692056,0.0472940082083132,0.000565454102997028,0.0126135029019761,0.0117835019477764,0.0113291663520684,0.00487110734069721,0.0264868545221476,0.0011856794395882,0.000269090255082246,0.00075382922762483,0.00734297903212086,0.00112607830375996,0.000241483992366234,0.0791642227915304,0.0412996784069619,"mark+ve"
"M","Y2012P1","SingDigitInteger","mark+003",127,50,950,"below25tile","Y2012P1M58",23940,479651,"CreateNewAnsNumInt","MCreateNewAnsNumInt","Mbelow79tile",410,216,87.5074054054054,20121,"below79tile","22",0.22192848119425,0.00370162858160722,0.000627337695805676,0.0302733773015306,0.00342684176453834,0.0307936755030759,0.0273424606521066,0.0083670735433959,0.0280485150950407,0.0140849373033079,0.141961467271314,0.00326389860531961,0.0330601344724018,0.0042738889273312,0.00507468274150862,0.0239586945418268,0.00223997325373401,0.00216363810668408,0.00312097137047981,0.0103105423586101,0.00088959204674229,0.04166973996431,0.22192848119425,0.00167587190902788,0.0364118180580408,0.00782785532800887,0.0684749821061635,0.0371876590777343,0.0726162122798547,0.00744985594764963,0.00406575427625578,0.00372300429967118,0.0387652898122475,0.00596019191525058,0.0036875742125515,0.0368344463238284,0.0347379321587944,"mark+ve"
"M","Y2012P1","SingDigitInteger","mark+003",134,95,905,"below25tile","Y2012P1M57",45353,479651,"CreateNewAnsNumInt","MCreateNewAnsNumInt","Mbelow79tile",386,180,94.321,20121,"below79tile","36",0.397741939935909,0.000584681028988289,5.83755153383466e-05,0.322506957781989,0.00243822772706097,0.0202017835435634,0.00821104400122836,0.00355009129564345,0.0100675161807764,0.00183492857205485,0.044211402745937,0.000549130628792858,0.0207995068345077,0.000992057410560492,0.0399409111393818,0.0106082731323051,0.000236243134742168,0.000234252377985431,0.00659516833454833,0.00300921749833737,4.98641860763844e-05,0.00768777670878197,0.00303806185177168,0.000117542248529454,0.0475277892523489,0.00104473352378976,0.007405144140513,0.00490004611781578,0.0197823237423755,0.000932023758316539,0.000404998542706112,8.52329709008773e-05,0.00462764787303435,0.00384924069818147,0.000694832172669188,0.00348103339253871,0.397741939935909,"mark+ve"
"P","Y2012P2","SingCorrAns","mark-103",435,158,842,"above25tile","Y2012P2P3",75927,479651,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",1080,275,55.4977272727273,20122,"below79tile","16",0.404853699511949,0.000872403227411766,0.00327270478139417,0.00100819870271377,0.046094384693758,0.00234499198572678,0.0010201299090658,6.07779508218203e-05,0.0065002941325472,0.00397387456804659,0.0169687456772644,0.0202375540569482,0.0131326905991284,0.0182819778039275,0.000118418117146232,0.012981555219499,0.404853699511949,0.0164751501192666,0.00328673426892953,0.000313212288394928,0.0163141893576007,0.0275317920267612,0.000569782856969274,0.00379207518414213,0.00770862873435648,0.00878738164934363,0.0104096880361297,0.0143928786899173,0.0113020461564427,0.00206532450717484,0.00162839067889996,0.0357235191718374,0.0368684163995397,0.184579724596017,0.02177048072644,0.0132099284141753,0.031548255200313,"mark-ve"
"P","Y2012P2","SingCorrAns","mark-103",296,156,844,"above25tile","Y2012P2P2",74716,479651,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",651,233,86.142,20122,"below79tile","16",0.159375857926288,0.00547808287483251,0.00469704382508293,0.00527531858636455,0.0836149145970161,0.0138109330824422,0.00776583292523243,0.00290134800116007,0.0866203763656908,0.00394733716506043,0.041359664490909,0.0116799242965844,0.02750669957375,0.0196366369866902,0.000837301973812472,0.108248607074456,0.159375857926288,0.00878603658140304,0.0137140849011887,0.00109196283299047,0.00260465159656315,0.0360967492480195,0.00174490998363638,0.00301843718113255,0.0250531532947183,0.028516301863091,0.0170271669523796,0.0105720514749994,0.0371683210559785,0.00889667288491843,0.00972727072221385,0.00658864122106508,0.0349748263508022,0.0264362494870031,0.0878432438728594,0.0452922641900087,0.012091124559657,"mark-ve"
"P","Y2012P2","SingCorrAns","mark-103",596,119,881,"below25tile","Y2012P2P7",57054,479651,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",543,158,84.8888596491228,20122,"below79tile","18",0.149404071248939,0.0295314831153966,0.000318679162832711,0.0467388045424963,0.0140116518814143,0.0471000910885884,0.00550115592006722,0.00656464811274329,0.045055454437157,0.0622405129332461,0.0679274192936637,0.00143469333863871,0.0391085227806053,0.00440526771073047,0.00617767376378793,0.0589566566509025,0.00153275622319401,0.00152678731786313,0.149404071248939,0.00428663850795999,0.00156747900266814,0.0620671211980721,0.00282222370619467,0.000405592902478739,0.0715690406765487,0.00149787175314336,0.0486021038609581,0.0130812734069794,0.0308190679717676,0.00211131536735762,0.00212038714494287,0.000786853237530597,0.0329652109299815,0.0711920275571973,0.00796099661296212,0.0063211835598562,0.0522872830811341,"mark-ve"
"P","Y2012P2","SingCorrAns","mark-103",290,349,651,"above25tile","Y2012P2P4",167538,479651,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",322,103,80.3010714285715,20122,"below79tile","999",0.426733280652827,0.0056592682753404,0.000182517200792725,0.000458993027141403,0.0241229822921351,0.00182865142082663,0.00139062484741836,0.000439017710207584,0.00184955132601516,0.00810835641292559,0.0117211609717779,0.0310331950587448,0.0036540572884607,0.00464356984929928,0.000185766546397553,0.0218485851183877,0.000592610548848587,0.00161445506002379,0.00556935132014541,0.000236456731899915,0.00232473390570816,0.0354660906422827,0.00169569224082437,0.000898759989219813,0.000802707370496528,0.00122349551998843,0.00531116958830591,0.00940169470202857,0.0133756877088159,0.426733280652827,0.0281904147910048,0.00391648732653795,0.0370626618519689,0.0607674372261575,0.228868802215939,0.00420265583150137,0.0146190574296042,"mark-ve"
"P","Y2012P2","ParaSingleAns","mark-103",220,191,809,"above25tile","Y2012P2P11",91557,479651,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",1215,283,49.1906200251362,20122,"below79tile","4",0.347043838466964,0.000354874311447193,7.31336306922923e-06,0.00144052992700668,0.347043838466964,0.00367833583234573,0.00103163125849332,0.000362299658413187,0.0019054352820353,0.00203838115274775,0.0102880460523455,0.286562373869958,0.00504365173772339,0.00225607968368613,0.000628176311113511,0.0324906567459905,0.00228810550705277,0.000819790184248471,0.0140978168927516,0.000453575518078338,1.10975449945218e-05,0.0038361985196916,0.00047584160470272,2.63956327659978e-05,0.00100786228476533,0.000860539524467529,0.00481940160796663,0.0396273642931091,0.00617772161859078,0.0069705103645047,0.00265418935417314,9.16456460227675e-05,0.00729377252737912,0.00744671885457251,0.0116883912086676,0.000671098756395018,0.193550338901761,"mark-ve"
"P","Y2012P2","ParaSingleAns","mark-103",332,124,876,"below25tile","Y2012P2P12",59668,479651,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",1234,301,53.8398696769457,20122,"below79tile","4",0.400587124532494,0.000347827418077323,3.20059915296955e-05,0.00175773517777682,0.400587124532494,0.00343027553364972,0.00152599999833597,0.000451372282566104,0.0363670103646413,0.00155785676929406,0.0126551738411601,0.301985246055533,0.0174848642790021,0.00575426095455057,0.000493008372449795,0.015940644679591,0.00532984029480663,0.00220824418675297,0.0103231419192139,0.000540003201439114,7.95117201704634e-05,0.00368569274138971,0.000564083908544695,0.000129175723241648,0.00131236735887248,0.00128902978011199,0.00704624747006024,0.0309500513230151,0.00931154523690896,0.00630287882705268,0.00144137945465785,0.000795843376635808,0.00868789934402897,0.0242439849415793,0.00853649987407465,0.00162910860403463,0.075223064462757,"mark-ve"
"P","Y2012P2","ParaSingleAns","mark-103",405,231,769,"above25tile","Y2012P2P14",110845,479651,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",1740,419,61.0672722540344,20122,"below79tile","18",0.469626111636581,0.0248908602545485,0.000454860447391606,0.0483185448594762,0.00709962319224946,0.0449468426142621,0.00417211091348985,0.00555329573930687,0.00744859017781068,0.0035402954896639,0.142749063173964,0.00172964726573191,0.00496651667580756,0.000770615654066031,0.00828336987930871,0.073732452899858,0.00102565883424109,0.000815504423252365,0.469626111636581,0.00282807989221023,3.74775209362744e-05,0.0248081254292654,0.00166797343595067,0.000277987200220065,0.0145130723879407,0.0149766425575083,0.010648885322825,0.00986424359230516,0.0241139265261572,0.00256266474453205,0.00162683421533163,0.000112807205814748,0.0147107090166635,0.0013554610778516,0.00400489621369654,0.00102923298791377,0.0207370165418678,"mark-ve"
"P","Y2012P2","ParaSingleAns","mark-103",418,98,902,"below25tile","Y2012P2P13",47082,479651,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",1907,474,66.8738541666667,20122,"below79tile","18",0.345283653983482,0.0188278818469875,0.000335449217639322,0.0476064593489,0.00657462476780045,0.0667154858406897,0.00384139938364294,0.00588651388123909,0.00782202711194526,0.00422279085513282,0.202067718064924,0.00211475150745495,0.00558638160615471,0.000763621660387892,0.00975859266595987,0.063305229226163,0.000649852523542986,0.000658647193815474,0.345283653983482,0.0027835909566389,3.45375596657123e-05,0.0237254721351813,0.00255236819617371,0.000224423409971747,0.0143471939534062,0.0133169019486408,0.0108613582938491,0.00972343038885035,0.0250575487212765,0.00308559284192178,0.00149371438614432,8.22784264169557e-05,0.0134155306674736,0.00208437782005294,0.00309629993207329,0.000806793481631304,0.0812875061947695,"mark-ve"
"P","Y2012P2","ParaSingleAns","mark+003",51,59,941,"below25tile","Y2012P2P18",28067,479651,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",729,198,76.8451086956522,20122,"below79tile","18",0.481230426495457,0.000949831897677347,3.12091878440609e-05,0.00325643451921642,0.142476497181078,0.00354392483123749,0.00139032854782175,0.00115706811225725,0.00387903052112007,0.00552746528907388,0.0126861491667048,0.00662393305819325,0.00733025690525643,0.00202257412459227,0.000955989992053681,0.0171180091545587,0.000326484508682144,0.000410450824014112,0.481230426495457,0.000754319924607124,8.54498909340702e-05,0.0418990255550621,0.000866298220431259,0.000107529742533821,0.00253414544065388,0.00051050310691472,0.00379302448454884,0.00790621009451914,0.00883309060380654,0.00467727629449794,0.00271965220792127,0.000183110206541524,0.00971563288675495,0.0219798244816242,0.0132092330773563,0.000684239406953042,0.188625370057501,"mark+ve"
"P","Y2012P2","ParaSingleAns","mark+003",60,241,759,"above25tile","Y2012P2P19",115481,479651,"SingCorrAnsComprParaTwolist","PSingCorrAnsComprParaTwolist","Pbelow79tile",653,257,86.4920557395144,20122,"below79tile","34",0.234599797959724,0.0016978817792369,0.000355351350755646,0.00129573066671202,0.208322646456667,0.00350063862724104,0.00441710772029007,0.000486963421791948,0.0285875430693624,0.00329098983883532,0.0284747913539061,0.0739007412656822,0.0154370545367789,0.0144334112217129,0.000178362014189619,0.0326583166701125,0.0566776301660733,0.0124991684165876,0.00546304392301308,0.000394605190485982,0.000718846702650769,0.0103255477663081,0.00172287687587775,0.0022812891495892,0.00482362720488264,0.005081826108529,0.0238469323234727,0.0845877560162814,0.0242273992902621,0.0118652630200222,0.00730623296741717,0.00728768025324165,0.0341346416103702,0.0361945007591476,0.234599797959724,0.00655348962350492,0.0123703146792846,"mark+ve"
"C","Y2012P2","SingCorrAns","mark-103",292,219,781,"above25tile","Y2012P2C22",105181,479651,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",455,138,70.190162601626,20122,"below79tile","25",0.237750828004559,0.000680916828106031,0.0963433151362111,0.000763332282881723,0.0224753943500249,0.00137778858212649,0.0047329019951345,9.25581811095054e-05,0.00890814091839673,0.00913472507350003,0.016795910289374,0.00397966280577957,0.0271523650751396,0.227900678144464,2.41228229750905e-05,0.0116353530565062,0.055535144538805,0.00947949125666075,0.000507610767016211,0.000458861166070432,0.0316444254728205,0.0067597039542937,0.00161956678016975,0.0102963588424355,0.00240000659485751,0.237750828004559,0.0491952937726184,0.0104960746358121,0.0125291887150981,0.00345101817563967,0.0011823191253391,0.0492885572174746,0.0444227299529997,0.0091155517751041,0.00535710570461942,0.0217786595159168,0.00473433848996046,"mark-ve"
"C","Y2012P2","ParaSingleAns","mark-103",556,139,861,"above25tile","Y2012P2C30",66804,479651,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",508,141,69.0026785714286,20122,"below79tile","31",0.489600331100004,0.000810842581612137,0.0268225649484112,0.00038559562291056,0.0016702874586588,0.000521534323487055,0.00085756299332013,2.69412410520874e-05,0.00347578787445413,0.00657045400966518,0.00597005616393248,0.00258904256118206,0.013191063614594,0.0190929288397821,2.15554436085585e-05,0.00108341136351799,0.0155284666032675,0.0117082445721596,0.00018993346166007,0.000223083535911285,0.242729878255738,0.0126456129230601,0.00115562236917102,0.0225161309358578,0.00141075605530496,0.0104970458263643,0.00641841317575447,0.00362444024379205,0.00527923470582173,0.00204624063623658,0.000536528782975066,0.489600331100004,0.0373647605873527,0.0241759149875769,0.0019411560704642,0.0259359251883734,0.00138265094296532,"mark-ve"
